,report_text,source_name,Bioagressor,Disease
286,"- pseudocercosporella :des symptômes sur bienvenu sont visibles dans le sud meusien, mais ne justifient pas de traitement spécifique.",AA_GC_Lorraine_1987_008,0,0.0
288,cereales:nous bénéficions encore des conséquences du temps sec d'avril qui a interrompu l'évolution des maladies.,AA_GC_Lorraine_1987_008,0,0.0
289,"- blés :les blés arrivent au stade 2 noeuds.
la septoriose, seule maladie actuellement observée sur le feuillage, n'est visible que sur les feuilles basses f5, parfois f4. on note toujours la présence de dessèchements plus ou moins importants qui ne sont pas la conséquence de la septoriose.
les maladies du pied sont toujours dominées par la fusariose parfois accompagnée de rhizoctone, plus exceptionnellement par le piétin verse.",AA_GC_Lorraine_1987_008,0,1.0
290,"préconisations :l'évolution lente de la septoriose permet généralement d'attendre pour exécuter un premier traitement.
l'application d'un produit simple de type bmc + manebe (peltar, bavistine m...) aux environs du stade 2 noeuds ne peut s'envisager que dans les parcelles les plus productives (espérances de rendement supérieures à 65-70 qx).
dans les autres parcelles, on peut attendre, tout en continuant à surveiller l'évolution de la septoriose. aucune intervention n'est nécessaire tant que la 3ème feuille n'est pas atteinte. si cette situation privilégiée se prolongeait, on pourrait n'envisager qu'un seul traitement au stade épiaison.",AA_GC_Lorraine_1987_008,0,0.0
291,"- orges :les barbes des orges les plus avancées commencent à pointer.
la rhynchosporiose a eu tendance à se développer cette semaine.",AA_GC_Lorraine_1987_008,0,1.0
292,"préconisations :traiter très rapidement les parcelles non encore protégées. celles qui ont reçu une application depuis moins de 15 jours peuvent attendre pour décider d'une 2ème protection qui ne devrait pas être nécessaire, à moins d'une évolution très rapide de la situation.
attention, nous atteignons le stade ultime d'utilisation d'un raccourcisseur (ne pas aller au delà de l'apparition des barbes).",AA_GC_Lorraine_1987_008,0,1.0
293,"mais :le réchauffement rapide des terres aidant, de nombreux maïs ont levé rapidement et possèdent 2 à 3 feuilles.
si les conditions favorables persistent, nous de devrions pas rencontrer de problèmes de noctuelles.
il est encore possible de desherber en post levée du maïs si le desherbage n'est pas satisfaisant.
certaines conditions d'application doivent être respectées ; elles sont indiquées dans le dépliant spv-agpm ci-joint.
a noter que les traitements dirigés nécessitent un appareillage spécialement conçu pour pulvériser sans mouiller les feuilles de la base. il doit être fait avant la formation des racines coronaires.",AA_GC_Lorraine_1987_008,1,0.0
294,"errata sur le depliant- la couleur vert-foncé traduisant l'efficacité du pirimor g sur rhopalosiphum padi a été omise
- le lontrel sf 100 n'a pas été inscrit à la rubrique desherbage après la levée, plantes vivaces (clopyralid + huile : lontrel sf 100 + huile ; 1,5 1 + 3 1 en post levée des adventices ; efficace sur chardon, laiteron et renouées)
- il manque un astérisque signifiant ""à confirmer"" dans l'efficacité sur taupins de l'oncol 5 g.",AA_GC_Lorraine_1987_008,0,0.0
295,", lutte contre les mauvaises herbes",AA_GC_Lorraine_1987_008,0,0.0
297,désherbage après la levée complément nécessaire à un traitement de pré-levée,AA_GC_Lorraine_1987_008,0,0.0
298,"• dicotylédones résistantes aux triazines(*) risques de phytoxicité - (1) dose huile voir préconisation fabricant - (2) ne pas dépasser 1 i/ha avant le stade 4 f du maïs. - (3) jusqu'à 8 feuilles du maïs sur variétés tardives et par temps ""poussant"" - (4) utilisable à 6 i/ha, associé à la dose habituelle d'atrazine en post-semis, pré-levée du maïs dans les régions à printemps pluvieux sur chénopode et morelle.
e graminées estivales mal contrôlées en pré-levée",AA_GC_Lorraine_1987_008,0,0.0
299,désinfection du sol(1) très bonne efficacité sur taupins,AA_GC_Lorraine_1987_008,0,0.0
300,noctuelles terricoles,AA_GC_Lorraine_1987_008,0,0.0
301,e pulvérisation :lutte délicate. conditions indispensables a la réussite : traiter au crépuscule avec au moins 800 1 d'eau/ha.,AA_GC_Lorraine_1987_008,0,0.0
302,"e appâts :application difficile et résultats irréguliers. fabriqués parfois avec du son et alors employés à 50 kg/ha.
légende générale :",AA_GC_Lorraine_1987_008,0,0.0
303,"pyrale(1) risque de pullulation de pucerons — (2) 0,8 1 en traitement précoce, 0,5 1 en traitement classique — (3) bonne efficacité s'il est appliqué à l'époque optimale.",AA_GC_Lorraine_1987_008,1,0.0
304,"pucerons sur maïs développé, lutte difficile à mettre en œuvre. ne pas utiliser avec des mouillants.
la dose est fonction du stade du maïs.
pour un choix adapté consultez l'agpm ou le s.p.v.",AA_GC_Lorraine_1987_008,1,0.0
305,supplément n° 5 au bulletin technique n° 31 d'avril 1963 1963-11,AA_TC_Aquitaine_1963_011,0,0.0
306,"note speciale pour le black-rot de la vignele traitement conseillé le 17 avril devrait être renouvelé et étondu à toutes les vignes débourrées se trouvant dans la zone envahie par le black-rot en 1962,
en effet, l'évolution de la végétation a été rapide ces jours derniers et de nombreuses pousses sont dès à présent contaminables.
nous rappelons que les projections d'ascospores se poursuivent et que les bourgeons peuvent être atteinte même lorsqu'ils n'ont que quelques centimètres.
bordeaux, le 24 avril 1963
le contrôleur chargé des avertissements
c.roussel
l'inspecteur de la protection des végétaux
j. bruneteau",AA_TC_Aquitaine_1963_011,0,1.0
307,mildiou -le dernier traitement conseillé dans la note du 4 août était un traitement destiné à assurer une protection tardive contre la maladie. il convient donc de le renouveler partout où la récente période de pluies l'a complètement éliminé.,AA_TC_Pays_de_la_Loire_Poitou_Charentes_1967_031,0,1.0
308,"black-rot -dans le vignoble de neuville-en-poitou, effectuer un nouveau trait ment dans les parcelles où des taches auront été repérées, c'est-à-dire dans les parcelles situées à proximité de foyers.",AA_TC_Pays_de_la_Loire_Poitou_Charentes_1967_031,0,1.0
309,"carpocapse des poires et des pommesdans les vergers des départements de loire-atlantique, maine-et-loire, vendée. vienne. deux-sèvres sauf la région la gâtine, la pluie a élimine la protection assurée par le dernier traitement. il y a donc lieu d'effectuer une nouvelle application dès réception de cette note.
- dans les vergers de la région de la gâtine dans les deux—sèvres. il est inutile d'intervenir pour le moment. attendre de nouvelles informations de la station.
- dans les vergers de la sarthe et de la mayenne, situés au sud du mans et de laval, le 2éme vol est encore peu important et l'activité du parasite est faible. toutefois il y a lieu de renouveler la protection eliminée par la pluie, au début de la semaine du 21 au 26 août.
dans les vergers de la sarthe et le la mayenne situés au 2;ord du mans et de laval, le 2éme vol ne fait que commencer. cependant, les vergers devant être protégés contre la tavelure et les affections de conservation, il est souhaitable d'ajouter un insecticide à la bouillie anticryptogamique qui pourrait être utilisée au début de la semaine du 21 au 26 août. respecter scrupuleusement la législation en vigueur concernant l'emploi des produits.",AA_TC_Pays_de_la_Loire_Poitou_Charentes_1967_031,1,0.0
310,"tavelures - affections de conservation -dans les vergers des départements où un traitement dirigé contre le carpocapse a été conseillé, il est préférable de profiter de cette application pour ajouter un fongicide à la bouillie.
il est rappelé que ians les départements de lr. sarthe et de la mayenne, ce traitement n'est à exécuter que dans les premiers jours de la semaine du 21 au 26 août.",AA_TC_Pays_de_la_Loire_Poitou_Charentes_1967_031,0,1.0
311,mildiou de la tomate -effectuer un traitement dès récertion de cette note.,AA_TC_Pays_de_la_Loire_Poitou_Charentes_1967_031,0,1.0
312,"teigne du poireau -effectuer une application dans les premiers jours de la semaine du 21 au 26 août.
l'inspecteur de la potection des végétaux :
j. dixmeras.
les contrôleurs chargés des avertissements agricoles :
r. geoffrion - j. bouchet.",AA_TC_Pays_de_la_Loire_Poitou_Charentes_1967_031,0,1.0
313,"carpocapse (pommier, poirier, noyer) :des éclosions importantes de papillons des deux générations se sont produites à la faveur des dernières journées chaudes.
le traitement conseillé dans le bulletin n° 153 devra être étendu d'urgence aux zones suivantes :
— au-dessous de 500 m, : département de la drôme : au sud de cette rivière ;
département de l'ardèche: au sud de l'eyrieux;
— au-dessous de 450 m. : département de l'ardèche : au nord de l'eyrieux ;
département de la drôme : au nord de la drôme ;
départements de l'isère, de l'ain, du rhône et de la loire;
— au dessous de 350 m. : départements de la savoie et de la haute-savoie.
il est évident que les régions déjà traitées à la suite du bulletin n° 153 devront attendre un bulletin ultérieur pour renouveler ce traitement.
nous rappelons que d.d.t. et esters phosphoriques ne doivent pas être appliqués moins de 15 jours avant la récolte.",AA_TC_Rhone-Alpes_1954_022,1,0.0
314,"tordeuse orientale sur pecher:la deuxième génération de ce ravageur étant en pleine éclosion, les pêchers devront recevoir d'urgence un traitement spécial à l'aide d'une des formules suivantes :
— ester phosphorique à raison de 20 gr./hl de matière active ;
— emulsion de d.d.t. ;
— produit à 50 % de d.d.t. à la dose nécessaire pour fournir 200 gr./hl. de matière active, additionné de 150 à 200 gr. d'huile blanche d'été.
de la même façon, ces traitement ne doivent pas être appliqués moins de 15 jours avant la récolte.
a condition d'utiliser les esters phosphoriques, ce traitement aura également une action importante contre les araignées rouges, dont la pullulation tend à se généraliser.",AA_TC_Rhone-Alpes_1954_022,1,0.0
315,"puceron lanigere du pommier :des colonies très importantes de ce puceron sont actuellement en cours de formation. ces pucerons gris-bleu cendrés se rencontrent principalement sur les jeunes rameaux et attirent l'attention dès qu'ils commencent à produire leurs flocons laineux d'un blanc pur.
n est encore possible de réduire leur développement par l'application d'un traitement aux esters phosphoriques (parathion ou oléoparathion) à l'aide d'un appareil réalisant au moins 8 kg. de pression.",AA_TC_Rhone-Alpes_1954_022,1,0.0
316,"courrier des abonnesd'un abonné de la loire, en date du 22 juillet :
« pourriez-vous s'il vous plaît me renseigner sur le traitement qui serait le plus efficace pour combattre le "" blanc "" du pêcher qui rassemble à l'oïdium de la vigne ? cette maladie recroqueville les feuilles des arbustes atteints et arrêtte la végétation. »",AA_TC_Rhone-Alpes_1954_022,0,1.0
317,"réponse sa la suite d'essais réalisés l'an dernier, il apparaît que le soufre micronisé mouillable, utilisé à 300 gr./hl. de préférence par temps frais et sec, amène une réduction sensible des attaques de l'oïdium du pêcher.
le contrôleur chargé des avertissements agricoles :
p. latard.
l'inspectewr de la protection des végétaux :
a. pithioud.",AA_TC_Rhone-Alpes_1954_022,0,0.0
318,escourgeon stade sortie des barbes à épiaison.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
319,maladies toutes les maladies du feuillage ont rapidement évolué. l'helminthosporiose est parfois bien installée sur la fi. la rouille naine est également trouvée sur les étages supérieurs. la pression de la rhynchosporiose est toujours importante. seul l'oïdium est peu virulent et atteint surtout les f3 et f4.,AA_GC_Champagne-Ardenne_1995_013,0,1.0
320,nos conseils :faire la deuxième application fongicide en visant l'ensemble du complexe parasitaire. nous vous rappelons que seules les matières actives homologuées sur escourgeon sont autorisées. l 'emploi de toute autre matière active est interdite et est sous la responsabilité de l'agriculteur (voir bulletin n°269 du 14/03 «ne soyez pas hors la loi»).,AA_GC_Champagne-Ardenne_1995_013,0,0.0
321,blé stade 3 noeuds pour les plus tardifs à début épiaison pour les plus précoces.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
323,"nos conseils :cas des parcelles en début épiaison, elles doivent être toutes protégées.
- cas des parcelles où la dernière feuille est étalée : si on note la présence de septoriose sur f3, intervenir rapidement, sinon attendre le gonflement, voire le début de l'épiaison pour faire le dernier fongicide.
- cas des parcelles les plus tardives : attendre la montée de la septoriose sur f3 ou le stade gonflement pour intervenir",AA_GC_Champagne-Ardenne_1995_013,0,0.0
324,orge de printemps stade fin tallage à début redressement.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
325,maladies l'helminthosporiose et parfois l'oïdium (brie) sont fréquents sur certaines parcelles. des pustules de rouille naine commencent à apparaître.,AA_GC_Champagne-Ardenne_1995_013,0,1.0
326,"nos conseils :dans la plupart des cas, il est encore trop tôt pour intervvenir. n'envisager un fongicide que dans le cas de parcelles très précoces où l'oïdium est fortement installé.",AA_GC_Champagne-Ardenne_1995_013,0,0.0
327,"charançon des siliques leur activité reste en moyenne faible. les comptages réalisés montrent seulement une activité en bordure de champs (jusqu'à 44 % de pieds touchés). dans la parcelle même, très peu de charançons sont observés.",AA_GC_Champagne-Ardenne_1995_013,0,0.0
328,nos conseils :un insecticide n 'est en général pas justifié.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
329,"maladies les symptômes de sclérotinia sont confirmés dans certains secteurs de l'aube (bourranton). le mildiou est toujours très fortement implanté. peu ou pas d' évolution des autres maladies (alternaria, phoma et pseudocercosporella).
de nouvelles contaminations de sclérotinia pourraient avoir lieu dans les prochains jours si un temps pluvieux avec des températures élevées s'annonce.",AA_GC_Champagne-Ardenne_1995_013,0,1.0
330,nos conseils:toutes les parcelles ont dû être protégées.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
331,poisstade 4 à 7 feuilles vraies.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
332,"pucerons ils s'observent fréquemment sur les pois mais en nombre très limité. la météo (fraîcheur, pluie et vent) annoncée risque de leur être très défavorable.",AA_GC_Champagne-Ardenne_1995_013,0,0.0
335,colza :peu de charançons.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
336,pois :pas de vol de cécidomyie. ,AA_GC_Champagne-Ardenne_1995_013,0,0.0
337,"tournesol :lors pucerons.
l'agrément des distributeurs et applicateurs de produits phytosanitaires sera l'objet d'une réunion d'information organisée par la fdgpc (fédération départementale des groupements de défense des cultures) au lycée agricole de somme-vesle (marne) le vendredi 9 juin à 10 h 00.
un problème d'abonnement ? appelez michèle simon au 26.87.58.01",AA_GC_Champagne-Ardenne_1995_013,0,0.0
338,nos conseils:surveiller les cultures et l'évolution des populations.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
339,"cécidomyiesles piégeages réalisés sur les communes de somme-vesle et de vanault le chatel depuis le 13 avril dans les parcelles de blé de pois et de pois indiquent qu'il n'y a eu encore aucun vol de la cécidomyie. les moucherons que l'on peut observer à l'heure actuelle sont des sciarides ou des espèces d'autres cécidomyies telles que les dasyneura (cécidomyie du colza). de plus, les pois ne sont pas au stade sensible (boutons verts formés mais cachés par les stipules).",AA_GC_Champagne-Ardenne_1995_013,0,0.0
340,"nos conseils :pour les zones concernées, nous vous informerons dès que les premières captures auront eu lieu dans les parcelles d'émergence (blé).",AA_GC_Champagne-Ardenne_1995_013,0,0.0
341,tournesol paire de feuilles vraies (b2).,AA_GC_Champagne-Ardenne_1995_013,0,0.0
342,puceronsles piégeages à la tour à succion de lavannes du brachycaudus helichrysi (pucerons du tournesol) ont commencé très fortement ce dernier week-end (28 captures le 8 mai). les tout premiers sont observés dans l'aube (montmartin). ils ne devraient pas tarder à apparaître sur les cultures dans la marne.,AA_GC_Champagne-Ardenne_1995_013,1,0.0
343,"nos conseils :surveiller les cultures dès le stade 2 feuilles vraies. n'envisager un traitement avant le stade b5 que si vous comptez entre 30 et 50 pucerons par plante. utiliser dans ce cas, serk à 1,5 l/ha ou pirimor à 0,250 kg/ha si la température d 'application est supérieure à 20°c.",AA_GC_Champagne-Ardenne_1995_013,0,0.0
344,betterave stade cotylédons à deux paires de feuilles vraies.,AA_GC_Champagne-Ardenne_1995_013,0,0.0
345,puceronsles vols des pucerons responsables des jaunisses de la betterave ont débuté à la tour depuis le 1 er mai. les aptères commencent à s'installer sur quelques pieds de betteraves.,AA_GC_Champagne-Ardenne_1995_013,1,0.0
346,"nos conseils :si votre parcelle n 'est pas protégée par un insecticide au semis efficace contre les pucerons ou si vous êtes en fin de rémanence des produits de type cura ter, un insecticide est el envisager dès à présent.",AA_GC_Champagne-Ardenne_1995_013,0,0.0
348,"puceronsles premiers pucerons s'observent en culture, mais à ce stade, seules des populations dépassant plusieurs dizaines de pucerons ailés par plante, avec début de formation de colonies d'aptères, sont nuisibles.",AA_GC_Champagne-Ardenne_1995_013,0,0.0
350,"noctuelle du chou (mamestra brassicae)dans la basse vallée de la durance, le vol et les pontes de cette noctuelle ont débuté. les premiers dégâts seront visibles à la face inférieure des feuilles dès les premières éclosions.
en conséquence dans cette région, il est recommandé de commencer la protection des cultures de choux(fleurs\ en sachant que les cultures les plus avancées sont aussi les plus vulnérables.
deux traitements suffisent en général à couvrir la période de risque :
• 1ère application à partir des 20-25 août suivant le développement des cultures.
• 2ème application une quinzaine de jours après la première.
on utilisera de préférence l'une des matières actives suivantes, en pulvérisation:
- acéphate (orthène) : 75 g de m.a./hl.
- méthomvl (lannate) : 100 g de m.a./hl.
ces traitements sont également efficaces contre les 'larves de la pieride du chou.
le chef de la circonscription phytosanitaire provence,alpes, cote d'azur & corse g. touzaa",AA_TC-PACA_1981_030,1,0.0
351,"bulletin technique n° 18 2 juillet 1987tournesol : evolution des populations de pucerons. attention à certaines parcelles tardives.
pois : attention à la tordeuse au nord de l'eure et loir. dernier traitement fongicide souhaitable sur pois de semence.
mais doux-: vol de pyrale.
flageolet protection à assurer prochainement.
cereales : peu d'évolution des pucerons. les céréales ne sont plus sensibles à ce ravageur.",AA_GC_Centre_1987_018,1,0.0
352,"- colza -pour le cher et lindre, ces informations sont diffusées également dans le cadre du club colza sopra.",AA_GC_Centre_1987_018,0,0.0
353,"maladies : aucune évolution sensible de maladies sur siliques sur parcelles correctement protégées. de toutes façons, les cultures atteignent, ou ont atteint, le stade ""grains colorés"".
aucune intervention fongicide ne peut se justifier à cette date.",AA_GC_Centre_1987_018,0,0.0
354,"maladies : la croissance rapide de ces derniers jours, ainsi que la reprise du temps chaud, ont ralenti les attaques de pourriture du bouton floral. certaines parcelles (variétés mirasol, rodéo...) sont très sérieusement touchées (dans quelques cas, plus de 50 % de boutons floraux attaqués).
➙comme indiqué dans nos bulletins précédents, aucune expérimentation fongicide menée les années passées n'a donné de résultats probants, avec ou sans huile ou mouillant.
➙ pour les années à venir, s'orienter de préférence vers des variétés plus tolérantes à ces pourritures (frankasol, maryflor...).",AA_GC_Centre_1987_018,0,1.0
355,"pucerons :""les populations de pucerons sont en augmentation. cependant, chaque année les effectifs régressent naturellement à l'ouverture du bouton floral.
➙ pour les cultures précoces approchant de la floraison, une intervention ne se justifie pas sauf en cas de crispations foliaires très importantes de toutes les plantes.
➙ pour les cultures tardives très attaquées (de 100 à 200 pucerons en moyenne par plante), une intervention peut s'envisager rapidement avec pirimor à 0,25 kg ou serk à 2 1/ha dans 300 litres d'eau.",AA_GC_Centre_1987_018,1,0.0
356,"remarques :- ne pas tenir compte simplement des plantes très attaquées, mais de toutes les plantes.
- en cas de traitement, les meilleurs résultats sont obtenus au pulvérisateur conventionnel ou à l'enjambeur, aux litrages par hectare précédemment indiqués, de préférence le soir ou le matin lors d'une période chaude telle qu'actuellement.
- les traitements aériens sont souvent pris en défaut par ce genre d'intervention (localisation des pucerons au coeur des plantes, problèmes d'évaporation et de perte de vapeur des produits).",AA_GC_Centre_1987_018,0,0.0
357,"tordeuse :.un vol important s'est à nouveau produit le 29 juin dernier dans la moitié nord de l'eure-et-loir (drouais-thymerais, nord de la beauce chartraine) . les cultures sont encore sensibles à ce ravageur pendant une semaine.
➙ dans cette zone, pratiquer une dernière intervention insecticide sur pois protéagineux, de semence et de conserverie, sur cultures non traitées depuis au moins 10 jours.
.ailleurs, vol modéré à nul. d'autre part, les pois sont complètement défleuris et n'ont presque plus de gousses plates.
➙ pas de traitement dans ces situations.",AA_GC_Centre_1987_018,1,0.0
358,"maladies :forte présence de mildiou sur de nombreuses cultures. les attaques conséquentes de botrytis quelquefois observées sont ralenties par le réchauffement actuel.
sur cultures destinées à la semence, une dernière protection fongicide avec un produit efficace sur ces deux maladies est encore envisageable très rapidement, afin d'éviter les attaques de mildiou sur gousses et une pollution importante des lots de semences.",AA_GC_Centre_1987_018,0,1.0
359,"produits utilisables :type peltar, cereclair.
➙ sur pois protéagineux, la nuisibilité directe du mildiou tardif est négligeable. ne plus envisager de traitement fongicide à cette date.",AA_GC_Centre_1987_018,0,0.0
360,"- mais grain -.le vol de pyrale est maintenant bien lancé en zones précoces et ""normales"".
.les toutes premières pontes sont déposées en zones précoces.
➙ si la tendance chaude actuelle se poursuit, la date optimale d'intervention, que ce soit avec des microgranulés ou des insecticides liquides, sera la suivante :
- zones précoces (val de loire -37, 41, 45-, sologne viticole -41-, sud beauce du loir et cher, petite beauce du loiret, secteur de ferrières en gâtinais -45-) : traitement du 9 au 15 juillet.
- zones normales et tardives : une prévision de cette date est encore trop aléaroire, car fonction des conditions climatiques à venir. consultez notre prochain avis.",AA_GC_Centre_1987_018,1,0.0
361,"pyrale : les toutes premières pontes sont observées en zones précoces.
➙ intervenir au début de la semaine du 6 au 11 juillet dans les zones précoces :
- vallée de la loire (37, 41, 45 ).
- sud de la beauce de loir-et-cher.
- petite beauce du loiret.
- sologne viticole (zone de contres, soings -41-).",AA_GC_Centre_1987_018,1,0.0
363,"graisse :● l'alternance de temps chaud et humide (orages) est favorable à la bactérie responsable de la graisse.
➙ intervenir en préventif avec un produit cuprique (100 g de cuivre métal/ha) sur les cultures ayant atteint ou dépassé le stade ""1ère feuille trifoliée"".
■➙ maintenir la protection jusqu'au stade ""boutons floraux"". deux à trois interventions peuvent être nécessaires selon les conditions climatiques.",AA_GC_Centre_1987_018,0,1.0
364,"pyrale du mais :""début des pontes de pyrale en zones précoces.
1flageolets de zones précoces ayant atteint le stade ""3 feuilles trifoliées"", traiter en début de semaine du 6 au 11 juillet.
sur flageolets de zonez plus tardives (beauce d'eure et loir, grande beauce du loiret) ou nayant pas atteint le stade ""3 feuilles trifoliées"", traitez en début de semaine suivante (12 au 15 juillet).",AA_GC_Centre_1987_018,0,0.0
365,"produits utilisables :- avant floraison : decis 0,5 1/ha, sumicidin 10 1,5 1/ha, fastac 10 0,3 1/ha, karate 0,4 1/ha. rémanence : 20 jours.
- cultures en floraison : utiliser un produit à base de phosalone à 700 g ma/ha ou d'endosulfan à 700 g ma/ha. rémanence : 12 à 15 jours.",AA_GC_Centre_1987_018,0,0.0
366,"maladies :● evolution localement forte de fusariose et septoriose sur feuilles, gaines et épis selon la protection fongicide pratiquée et les pluies en période d'épiaison.
● oïdium en forte progression sur certaines parcelles. attaques sur épis souvent constatées (petits coussinets rosâtres sur glumes).
©redémarrage tardif de rouille brune.
©rouille jaune parfois observée sur thésée, cando, récital, scipion.
➙ sur parcelles ayant atteint le stade ""grain laiteux - taille définitive"", aucune intervention ne peut être rentabilisée. a cette époque, la plante a atteint son pallier hydrique et les maladies qui s'installent ne sont plus nuisibles.
➙ sur quelques parcelles très en retard, actuellement au stade ""grain aqueux en cours de formation"" (blés durs de printemps), une intervention peut encore être tentée en cas dinstallation d'oïdium, de rouille brune ou jaune sur feuilles supérieures.
",AA_GC_Centre_1987_018,0,1.0
367,"● depuis 15 jours, de nombreux cas d'échaudage sont visibles.
➙ ils ont pour origine, selon les cas :
- une forte attaque de piétin-échaudage sur radicelles, racines ou base de la tige (cas fréquent cette année en succession paille sur paille).
- une attaque mal maîtrisée de maladie du pied (essentiellement piétin-verse).
- une forte attaque de nématodes (racines coralliformes, présence de radicelles renflées ou de kystes sur racines).
- une incidence tardive de rémanence d'herbicides antigraminées (en particulier atrazine)",AA_GC_Centre_1987_019,1,1.0
368,"symptomes de necroses sur gaine de l'epi :®les symptômes signales dans le bulletin précédent sont toujours à l'étude (désséchements, apparition de taches brunes ou violacées.
sur ces nécroses, sont isolées des bactéries non pathogènes, ainsi que de la fusariode ou de la septoriose nodorum. souvent, une présence de thrips (larves et adultes) est constatée dans les gaines.
4tles cultures les plus atteintes sont des blés durs de printemps irrigués.
➙ les maladies isolées (fusariose, septoriose ) ne semblent pas être la cause primaire des symptômes (les nécroses commencent souvent par l'intérieur de la gaine).
➙ une lésion initiale, dont lorigine reste à élucider, crée une porte d'entrée. les dégâts sont aggravés en parcelles irrguées. hypothèses explicatives :
- attaque précoce de thrips à l'intérieur des gaines.
- présence éventuelle (à confirmer) de bactéries épiphytes génératrices de noyaux glaçogènes, ayant pu créer des lésions lors de fortes gelées matinales.",AA_GC_Centre_1987_018,1,1.0
369,"rappel :de forts dégâts de gel sur feuilles avaient été détectés en beauce du loiret sur blés durs de printemps sensibles au froid (cargiflash, régal, clairdoc), suite aux gelées matinales des 15 et 16 mai 1987.",AA_GC_Centre_1987_018,0,1.0
370,pucerons sur epis :pas d'évolution. fin de la période de sensibilité à ce ravageur.,AA_GC_Centre_1987_018,0,0.0
372,"araignées rouges. (panonychus ulmi)les éclosions sont importantes dans la plupart des vergers infestes, à l'exception de ceux de la région de bordeaux.
dans les vergers les plus fortement envahis, prévoir un traitement acaricide dans les prochains jours. dans les autres cas, on pourra attendre, sens inconvénienti une dizaine de jours.
en raison de la résistance de panonychus ulmi à l'égard des esters phosphoriques, résistance observée dans la plupart des vergers du sud-ouest, nous conseillerions d'abandonner ces produits même pendant plusieurs années, en particulier dans les plantations de pommiers où les échecs contre l'araignée rouge sont les plus fréquents.",AA_TC_Aquitaine_1967_013,1,0.0
373,"bactériose du noyer -la jeune végétation des noyers, spécialement dans les vergers vigoureux risque d'être atteinte par la bactériose.
comme l'ont montré les essais effectués en dordogne depuis plusieurs années, il serait utile de prévoir un traitement, dès à présent, avec un produit cuprique, à la dose de 150 grs de cuivre par hectolitre; par exeuple une bouillie bordelaise à 0,6%.",AA_TC_Aquitaine_1967_013,0,1.0
374,"araignées rouges (panonychus ulmi)les éclosions des oeufs d'hiver sont en cours dans de nombreux vignobles du bordelais et des charentes.
toutefois, du fait de l'irrégularité du débourrenent, il est encore trop tt pour recommander un traitement généralisé des parcelles infestées. seuls doivent être protégés les vignobles à végétation précoce, présentant au minimum 3 feuilles étalées par pousse et sur lesquelles les premiers dégâts sont visibles sous forme de ponctuations brunes.
dans les autres cas, il est préférable de n'intervenir qu'après le relèvement de température qui entraînera une poussée importante de la végétation et la fin des éclosions des oeufs d'hiver.",AA_TC_Aquitaine_1967_013,1,0.0
375,"acariens -il est fréquent de trouver, actuellement, un assez grand nonbre d'acariens à mouvements très vifs el de couleur jaune-citron sous les jeunes feuilles.
il s'agit d'espèces ne présentant aucune inportante pour la vigne.
il ne faut pas les confondre avec l'araignée jaune, eotetranychus carpini, qui est encore très rare sous les feuilles des vignobles touchés l'année dernière. il est donc inutile jusqu'à nouvel avis de traiter contre cet acarien.",AA_TC_Aquitaine_1967_013,0,0.0
376,"oïdium-les preüiers symptômes de la maladie viennent d'apparaître sur des ceps atteints en 1966.
pour prévenir les attaques, un premier traitenent devrait être appliqué, la semaine prochaine, dans les foyers de l'an dernier et sur les cépages sensibles.
bordeaux, le 27 avril 1967
",AA_TC_Aquitaine_1967_013,0,1.0
377,"chancre commun du pommier -dans les vergers situés dans des expositions très favorables à cette maladie, et sur les variétés sensibles, il est conseillé d'exécuter une pulvérisation cuprique lorsque les arbres auront atteint le stade b do fleckinger (premier gonflement du bourgeon, les écailles s'écartant légèrement).",AA_TC_Pays_de_la_Loire_1979_002,0,1.0
378,"anthonome du pommier -très localement, on constate une recrudescence de l'activité de cet insecte qui a occasionné,en 1978, des dégâts, parfois importants, dans quelques rares vergers.
dans les vergers de pommiers où l'anthonome s'est manifesté au printemps dernier, il est conseillé d'effectuer un traitement insecticide lcrsque les arbres auront atteint le stade b (premier gonflement du bourgeon, les écailles s'écartant légèrement).
on peut utiliser une spécialité contenant du lindane (12 gr. de matière active par hl.).",AA_TC_Pays_de_la_Loire_1979_002,0,0.0
379,"cloque du pecher -ces arbros fruitiers sont très sensibles à cette maladie dans nos régions. pour la combattre, il est urgent d'effectuer un premier traitement.",AA_TC_Pays_de_la_Loire_1979_002,0,1.0
380,excoriose -les viticulteurs pourront profiter de la période actuelle pour combattre ces deux maladies. se reporter au bulletin n° 147 de janvier 1979.,AA_TC_Pays_de_la_Loire_1979_002,0,1.0
382,caracteristiques techniques des fongicides autorises contre le mildiou de la vignele chef de la circonscription phytosanitaire des pays de loire,AA_TC_Pays_de_la_Loire_1979_002,0,0.0
